mount	product	tree	path	url	slug	branch	elsewhere
sources-ocp4.17-certified-operators		f5-ipam-controller-operator-2d4fe925c8aa	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.17-certified-operators		gpu-operator-certified-head	aws-kube-ci	https://gitlab.com/nvidia/container-infrastructure/aws-kube-ci.git		main	
sources-ocp4.17-certified-operators		hpe-filex-csi-operator-254982e8fecc	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.17-certified-operators		kong-gateway-operator-head	kubernetes-ingress-controller	https://github.com/Kong/kubernetes-ingress-controller.git	Kong/kubernetes-ingress-controller		
sources-ocp4.17-certified-operators		kubearmor-operator-certified-3aa29655e860	KubeArmor/BPF/libbpf	https://github.com/libbpf/libbpf/	libbpf/libbpf		
sources-ocp4.17-certified-operators		linstor-operator-8f47921a5e18	piraeus-charts	https://github.com/piraeusdatastore/helm-charts.git	piraeusdatastore/helm-charts		sources-ocp4.17-community-operators:by-repo/helm-charts
sources-ocp4.17-certified-operators		linstor-operator-8f47921a5e18	piraeus-operator	https://github.com/piraeusdatastore/piraeus-operator.git	piraeusdatastore/piraeus-operator		
sources-ocp4.17-certified-operators		netscaler-adm-agent-operator-dd01dd0e3656	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.17-certified-operators		netscaler-operator-61d351156f3e	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.17-certified-operators		stackable-listener-operator-head	rust/csi-grpc/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.17-certified-operators		stackable-secret-operator-head	rust/operator-binary/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.17-certified-operators		sumologic-kubernetes-collection-helm-operator-dd01dd0e3656	helm-charts/sumologic-kubernetes-collection	https://github.com/SumoLogic/sumologic-kubernetes-collection	SumoLogic/sumologic-kubernetes-collection		
sources-ocp4.17-certified-operators		timemachine-operator-b9353871ac96	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.17-community-operators		aerospike-kubernetes-operator-44f0ddba4a09	pkg/configschema/schemas	https://github.com/aerospike/schemas	aerospike/schemas		
sources-ocp4.17-community-operators		azure-service-operator-head	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.17-community-operators		camel-k-head	.github/actions/gh-go-mod-generate-sbom	https://github.com/CycloneDX/gh-gomod-generate-sbom/	CycloneDX/gh-gomod-generate-sbom		
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-aws	https://github.com/openshift/cloud-provider-aws	openshift/cloud-provider-aws	release-4.17	sources-ocp4.17.54:by-repo/cloud-provider-aws
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-azure	https://github.com/openshift/cloud-provider-azure	openshift/cloud-provider-azure	release-4.17	sources-ocp4.17.54:by-repo/cloud-provider-azure
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	containerd	https://github.com/openshift/containerd	openshift/containerd	release-4.17	
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	containernetworking-plugins	https://github.com/openshift/containernetworking-plugins	openshift/containernetworking-plugins	release-4.17	sources-ocp4.17.54:by-repo/containernetworking-plugins
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	csi-proxy	https://github.com/openshift/csi-proxy	openshift/csi-proxy	release-4.17	
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	hcsshim	https://github.com/openshift/hcsshim	openshift/hcsshim	release-4.17	
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	kube-proxy	https://github.com/openshift/kubernetes	openshift/kubernetes	master	sources-ocp4.17.54:by-repo/kubernetes
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	kubelet	https://github.com/openshift/kubernetes	openshift/kubernetes	release-4.17	sources-ocp4.17.54:by-repo/kubernetes
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	ovn-kubernetes	https://github.com/openshift/ovn-kubernetes	openshift/ovn-kubernetes	release-4.17	sources-ocp4.17.54:by-repo/ovn-kubernetes
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.17-community-operators		community-windows-machine-config-operator-50293e4ba66c	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter	release-4.17	
sources-ocp4.17-community-operators		flink-kubernetes-operator-f50413820c3f	docs/themes/book	https://github.com/alex-shpak/hugo-book	alex-shpak/hugo-book		
sources-ocp4.17-community-operators		fossul-operator-dce3c680b071	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.17-community-operators		korrel8r-head	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.17:by-repo/client
sources-ocp4.17-community-operators		korrel8r-head	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.17:by-repo/operator
sources-ocp4.17-community-operators		loki-operator-head	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.17-community-operators		multicluster-global-hub-operator-e18d0320155d	librdkafka	https://github.com/confluentinc/librdkafka	confluentinc/librdkafka	master	
sources-ocp4.17-community-operators		universal-crossplane-head	build	git@github.com:upbound/build.git	upbound/build		
sources-ocp4.17-operators		cluster-observability-operator-179b87de3d04/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.17:by-repo/client
sources-ocp4.17-operators		cluster-observability-operator-179b87de3d04/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.17:by-repo/operator
sources-ocp4.17-operators		loki-operator-34450bf62128	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.17-operators		numaresources-operator-head	telco5g-konflux	https://github.com/openshift-kni/telco5g-konflux	openshift-kni/telco5g-konflux		
sources-ocp4.17-operators		policy-controller-operator-f60ef2ad6dd3	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.17-operators		red-hat-camel-k-a6255a756462	.github/actions/backport	https://github.com/tibdex/backport	tibdex/backport		
sources-ocp4.17-operators		red-hat-camel-k-a6255a756462	.github/actions/changelog	https://github.com/CharMixer/auto-changelog-action	CharMixer/auto-changelog-action		
sources-ocp4.17-operators		skupper-netobs-operator-ebd9b5ae4dd0	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.17-operators		windows-machine-config-operator-head	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.17-operators		windows-machine-config-operator-head	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter		
sources-ocp4.17.54		cluster-node-tuning-operator-ea6abc302b56	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.17.54		driver-toolkit-859518f69524	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.17.54		ibm-cloud-controller-manager-ad8f7eb0ffba	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.17.55		cluster-node-tuning-operator-fe37d7cf96ef	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.17.55		driver-toolkit-859518f69524	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.17.55		ibm-cloud-controller-manager-ad8f7eb0ffba	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.17.56		cluster-node-tuning-operator-fe37d7cf96ef	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.17.56		driver-toolkit-859518f69524	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.17.56		ibm-cloud-controller-manager-ad8f7eb0ffba	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18-certified-operators		cloudcasa-operator-aa2793868ce2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-certified-operators		f5-ipam-controller-operator-2d4fe925c8aa	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-certified-operators		gpu-operator-certified-d5891068bf92	aws-kube-ci	https://gitlab.com/nvidia/container-infrastructure/aws-kube-ci.git		main	
sources-ocp4.18-certified-operators		hpe-filex-csi-operator-ecaccadaa864	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-certified-operators		kong-gateway-operator-head	kubernetes-ingress-controller	https://github.com/Kong/kubernetes-ingress-controller.git	Kong/kubernetes-ingress-controller		
sources-ocp4.18-certified-operators		kubearmor-operator-certified-3aa29655e860	KubeArmor/BPF/libbpf	https://github.com/libbpf/libbpf/	libbpf/libbpf		
sources-ocp4.18-certified-operators		linstor-operator-8f47921a5e18	piraeus-charts	https://github.com/piraeusdatastore/helm-charts.git	piraeusdatastore/helm-charts		sources-ocp4.18-community-operators:by-repo/helm-charts
sources-ocp4.18-certified-operators		linstor-operator-8f47921a5e18	piraeus-operator	https://github.com/piraeusdatastore/piraeus-operator.git	piraeusdatastore/piraeus-operator		
sources-ocp4.18-certified-operators		netscaler-adm-agent-operator-dd01dd0e3656	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.18-certified-operators		netscaler-operator-61d351156f3e	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.18-certified-operators		stackable-listener-operator-head	rust/csi-grpc/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.18-certified-operators		stackable-secret-operator-head	rust/operator-binary/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.18-certified-operators		sumologic-kubernetes-collection-helm-operator-dd01dd0e3656	helm-charts/sumologic-kubernetes-collection	https://github.com/SumoLogic/sumologic-kubernetes-collection	SumoLogic/sumologic-kubernetes-collection		
sources-ocp4.18-certified-operators		timemachine-operator-b9353871ac96	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-community-operators		aerospike-kubernetes-operator-head	pkg/configschema/schemas	https://github.com/aerospike/schemas	aerospike/schemas		
sources-ocp4.18-community-operators		azure-service-operator-head	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.18-community-operators		camel-k-head	.github/actions/gh-go-mod-generate-sbom	https://github.com/CycloneDX/gh-gomod-generate-sbom/	CycloneDX/gh-gomod-generate-sbom		
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-aws	https://github.com/openshift/cloud-provider-aws	openshift/cloud-provider-aws	release-4.18	sources-ocp4.18.46:by-repo/cloud-provider-aws
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-azure	https://github.com/openshift/cloud-provider-azure	openshift/cloud-provider-azure	release-4.18	sources-ocp4.18.46:by-repo/cloud-provider-azure
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	containerd	https://github.com/openshift/containerd	openshift/containerd	release-4.18	
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	containernetworking-plugins	https://github.com/openshift/containernetworking-plugins	openshift/containernetworking-plugins	release-4.18	sources-ocp4.18.46:by-repo/containernetworking-plugins
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	csi-proxy	https://github.com/openshift/csi-proxy	openshift/csi-proxy	release-4.18	
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	hcsshim	https://github.com/openshift/hcsshim	openshift/hcsshim	release-4.18	
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	kubelet	https://github.com/openshift/kubernetes	openshift/kubernetes	release-4.18	sources-ocp4.18.46:by-repo/kubernetes
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	ovn-kubernetes	https://github.com/openshift/ovn-kubernetes	openshift/ovn-kubernetes	release-4.18	sources-ocp4.18.46:by-repo/ovn-kubernetes
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.18-community-operators		community-windows-machine-config-operator-50293e4ba66c	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter	release-4.18	
sources-ocp4.18-community-operators		flink-kubernetes-operator-f50413820c3f	docs/themes/book	https://github.com/alex-shpak/hugo-book	alex-shpak/hugo-book		
sources-ocp4.18-community-operators		fossul-operator-dce3c680b071	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-community-operators		korrel8r-head	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.18:by-repo/client
sources-ocp4.18-community-operators		korrel8r-head	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.18:by-repo/operator
sources-ocp4.18-community-operators		loki-operator-head	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.18-community-operators		multicluster-global-hub-operator-e18d0320155d	librdkafka	https://github.com/confluentinc/librdkafka	confluentinc/librdkafka	master	
sources-ocp4.18-community-operators		universal-crossplane-head	build	git@github.com:upbound/build.git	upbound/build		
sources-ocp4.18-operators		cluster-observability-operator-179b87de3d04/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.18:by-repo/client
sources-ocp4.18-operators		cluster-observability-operator-179b87de3d04/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.18:by-repo/operator
sources-ocp4.18-operators		dpu-operator-head	cluster-deployment-automation	https://github.com/bn222/cluster-deployment-automation	bn222/cluster-deployment-automation		
sources-ocp4.18-operators		dpu-operator-head	ocp-traffic-flow-tests	https://github.com/wizhaoredhat/ocp-traffic-flow-tests.git	wizhaoredhat/ocp-traffic-flow-tests		
sources-ocp4.18-operators		loki-operator-bc29e774cd3d	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.18-operators		numaresources-operator-head	telco5g-konflux	https://github.com/openshift-kni/telco5g-konflux	openshift-kni/telco5g-konflux		
sources-ocp4.18-operators		policy-controller-operator-f60ef2ad6dd3	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-operators		red-hat-camel-k-a5a790d41845	.github/actions/backport	https://github.com/tibdex/backport	tibdex/backport		
sources-ocp4.18-operators		red-hat-camel-k-a5a790d41845	.github/actions/changelog	https://github.com/CharMixer/auto-changelog-action	CharMixer/auto-changelog-action		
sources-ocp4.18-operators		skupper-netobs-operator-ebd9b5ae4dd0	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.18-operators		windows-machine-config-operator-head	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.18.46		cluster-node-tuning-operator-06b60fc3356f	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.18.46		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.46		ibm-cloud-controller-manager-a33026b12f20	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18.47		cluster-node-tuning-operator-06b60fc3356f	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.18.47		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.47		ibm-cloud-controller-manager-a33026b12f20	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18.48		cluster-node-tuning-operator-06b60fc3356f	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.18.48		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.48		ibm-cloud-controller-manager-a33026b12f20	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18.49		cluster-node-tuning-operator-cb375d177811	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.18.49		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.49		ibm-cloud-controller-manager-a33026b12f20	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18.50		cluster-node-tuning-operator-cb375d177811	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.18.50		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.50		ibm-cloud-controller-manager-a33026b12f20	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18.51		cluster-node-tuning-operator-cb375d177811	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.18.51		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.51		ibm-cloud-controller-manager-a33026b12f20	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.18.52		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.18.53		driver-toolkit-2e139edc4aee	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.19-certified-operators		cloudcasa-operator-aa2793868ce2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.19-certified-operators		gpu-operator-certified-head	aws-kube-ci	https://gitlab.com/nvidia/container-infrastructure/aws-kube-ci.git		main	
sources-ocp4.19-certified-operators		hpe-filex-csi-operator-ecaccadaa864	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.19-certified-operators		kubearmor-operator-certified-3aa29655e860	KubeArmor/BPF/libbpf	https://github.com/libbpf/libbpf/	libbpf/libbpf		
sources-ocp4.19-certified-operators		linstor-operator-8f47921a5e18	piraeus-charts	https://github.com/piraeusdatastore/helm-charts.git	piraeusdatastore/helm-charts		sources-ocp4.19-community-operators:by-repo/helm-charts
sources-ocp4.19-certified-operators		linstor-operator-8f47921a5e18	piraeus-operator	https://github.com/piraeusdatastore/piraeus-operator.git	piraeusdatastore/piraeus-operator		
sources-ocp4.19-certified-operators		netscaler-adm-agent-operator-dd01dd0e3656	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.19-certified-operators		netscaler-operator-61d351156f3e	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.19-certified-operators		scylladb-operator-head	submodules/github.com/scylladb/scylla-monitoring	https://github.com/scylladb/scylla-monitoring.git	scylladb/scylla-monitoring		
sources-ocp4.19-certified-operators		stackable-listener-operator-head	rust/csi-grpc/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.19-certified-operators		stackable-secret-operator-head	rust/operator-binary/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.19-certified-operators		sumologic-kubernetes-collection-helm-operator-dd01dd0e3656	helm-charts/sumologic-kubernetes-collection	https://github.com/SumoLogic/sumologic-kubernetes-collection	SumoLogic/sumologic-kubernetes-collection		
sources-ocp4.19-community-operators		aerospike-kubernetes-operator-44f0ddba4a09	pkg/configschema/schemas	https://github.com/aerospike/schemas	aerospike/schemas		
sources-ocp4.19-community-operators		azure-service-operator-head	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.19-community-operators		camel-k-head	.github/actions/gh-go-mod-generate-sbom	https://github.com/CycloneDX/gh-gomod-generate-sbom/	CycloneDX/gh-gomod-generate-sbom		
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-aws	https://github.com/openshift/cloud-provider-aws	openshift/cloud-provider-aws	release-4.19	sources-ocp4.19.36:by-repo/cloud-provider-aws
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-azure	https://github.com/openshift/cloud-provider-azure	openshift/cloud-provider-azure	release-4.19	sources-ocp4.19.36:by-repo/cloud-provider-azure
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	containerd	https://github.com/openshift/containerd	openshift/containerd	release-4.19	
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	containernetworking-plugins	https://github.com/openshift/containernetworking-plugins	openshift/containernetworking-plugins	release-4.19	sources-ocp4.19.36:by-repo/containernetworking-plugins
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	csi-proxy	https://github.com/openshift/csi-proxy	openshift/csi-proxy	release-4.19	
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	hcsshim	https://github.com/openshift/hcsshim	openshift/hcsshim	release-4.19	
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	kubelet	https://github.com/openshift/kubernetes	openshift/kubernetes	release-4.19	sources-ocp4.19.36:by-repo/kubernetes
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	ovn-kubernetes	https://github.com/openshift/ovn-kubernetes	openshift/ovn-kubernetes	release-4.19	sources-ocp4.19.36:by-repo/ovn-kubernetes
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.19-community-operators		community-windows-machine-config-operator-50293e4ba66c	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter	release-4.19	
sources-ocp4.19-community-operators		flink-kubernetes-operator-f50413820c3f	docs/themes/book	https://github.com/alex-shpak/hugo-book	alex-shpak/hugo-book		
sources-ocp4.19-community-operators		fossul-operator-dce3c680b071	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.19-community-operators		korrel8r-head	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.19:by-repo/client
sources-ocp4.19-community-operators		korrel8r-head	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.19:by-repo/operator
sources-ocp4.19-community-operators		loki-operator-head	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.19-community-operators		multicluster-global-hub-operator-e18d0320155d	librdkafka	https://github.com/confluentinc/librdkafka	confluentinc/librdkafka	master	
sources-ocp4.19-community-operators		universal-crossplane-head	build	git@github.com:upbound/build.git	upbound/build		
sources-ocp4.19-operators		cluster-observability-operator-179b87de3d04/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.19:by-repo/client
sources-ocp4.19-operators		cluster-observability-operator-179b87de3d04/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.19:by-repo/operator
sources-ocp4.19-operators		dpu-operator-head	cluster-deployment-automation	https://github.com/bn222/cluster-deployment-automation	bn222/cluster-deployment-automation		
sources-ocp4.19-operators		dpu-operator-head	kubernetes-traffic-flow-tests	https://github.com/ovn-kubernetes/kubernetes-traffic-flow-tests	ovn-kubernetes/kubernetes-traffic-flow-tests		
sources-ocp4.19-operators		loki-operator-0a7d34b97970	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.19-operators		numaresources-operator-head	telco5g-konflux	https://github.com/openshift-kni/telco5g-konflux	openshift-kni/telco5g-konflux		
sources-ocp4.19-operators		policy-controller-operator-f60ef2ad6dd3	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.19-operators		red-hat-camel-k-a5a790d41845	.github/actions/backport	https://github.com/tibdex/backport	tibdex/backport		
sources-ocp4.19-operators		red-hat-camel-k-a5a790d41845	.github/actions/changelog	https://github.com/CharMixer/auto-changelog-action	CharMixer/auto-changelog-action		
sources-ocp4.19-operators		skupper-netobs-operator-ebd9b5ae4dd0	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.19-operators		windows-machine-config-operator-head	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.19.36		azure-service-operator-3bb352c18a94	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.19.36		cluster-node-tuning-operator-f7ed3c80209e	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.19.36		driver-toolkit-686fdac59588	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.19.36		ibm-cloud-controller-manager-7422aab27110	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.19.36		rhel-coreos-48a00b3b0213	fedora-coreos-config	https://github.com/coreos/fedora-coreos-config	coreos/fedora-coreos-config	testing-devel	
sources-ocp4.19.37		azure-service-operator-3bb352c18a94	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.19.37		cluster-node-tuning-operator-f7ed3c80209e	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.19.37		driver-toolkit-686fdac59588	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.19.37		ibm-cloud-controller-manager-7422aab27110	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.19.37		rhel-coreos-48a00b3b0213	fedora-coreos-config	https://github.com/coreos/fedora-coreos-config	coreos/fedora-coreos-config	testing-devel	
sources-ocp4.19.38		azure-service-operator-3bb352c18a94	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.19.38		cluster-node-tuning-operator-f7ed3c80209e	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
